"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","WindowSize","UpdatedIP","CreatedIP","Updated","Created",
"1676","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","2","2807.95161245075","666","3","0.44","2","1","3","2","1","1468.4149494779558","583","3","0.46","2","0","6","1","3","3478.455944582398","781","3","0.48","2","0","1","1","0","0","807","3","0.52","1","0","4","2","2","2055.4196650254744","748","3","0.54","1","1","8","1","3","4916.740602804544","733","3","0.56","1","0","7","2","3","4263.414002627811","649","3","0.68","1","1","2","1","0","817.7754749447122","643","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.15","513.65","500.38","4.35","1046","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","27-02-2018 13:04:52","27-02-2018 13:03:39",
"1677","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","4928.770108110235","710","3","0.44","2","1","2","2","1","817.4166349589286","1062","3","0.46","2","1","7","2","4","4161.133155536234","753","3","0.48","2","0","4","1","3","2486.0301857634913","636","3","0.52","1","0","5","2","3","3136.951112809991","552","3","0.54","1","1","1","1","0","0","808","3","0.56","1","1","3","1","2","1885.2323197963196","591","3","0.68","1","1","6","1","3","3694.1539119746594","462","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","501.68","509.6","500.41","3","1047","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","27-02-2018 13:05:03","27-02-2018 13:03:52",
"1690","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","1720.4602268111193","569","3","0.44","2","1","2","2","0","918.5491125048866","797","3","0.46","2","1","4","2","2","2304.5979430008883","608","3","0.48","2","1","6","2","3","3473.000790793827","613","3","0.52","1","0","1","2","0","0","908","3","0.54","1","0","5","2","3","2921.587794772342","540","3","0.56","1","1","8","1","5","4624.194667372714","728","3","0.68","1","1","7","1","4","4090.4561764037134","528","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.51","500.7","500.19","0.15","1048","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","27-02-2018 13:58:00","27-02-2018 13:56:57",
"1692","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","8563.389534506532","650","3","0.44","2","1","3","2","2","2488.110608397619","927","3","0.46","2","1","6","2","4","6842.165141089354","886","3","0.48","2","0","4","1","3","3422.2519590142692","2630","3","0.52","1","1","7","1","5","7744.196016568698","815","3","0.54","1","1","2","1","1","1369.325989209421","1103","3","0.56","1","1","5","1","3","6058.097405106091","777","3","0.68","1","1","1","1","0","0","1354","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","500.45","500.65","500.22","0.13","1049","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.245","10.16.96.245","27-02-2018 13:59:36","27-02-2018 13:58:42",
"1693","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","-1","1","-1","0","0","-1","3","0.44","2","1","7","2","5","8488.139111955235","959","3","0.46","2","1","8","2","6","9455.881085147142","925","3","0.48","2","1","6","2","4","7581.562984291966","902","3","0.52","1","1","4","1","2","5932.394706180268","751","3","0.54","1","1","2","1","0","3002.9293864157007","1972","3","0.56","1","1","3","1","1","4988.347038774336","936","3","0.68","1","1","5","1","3","6687.737461048433","886","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.44","500.76","500.23","0.15","1050","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","27-02-2018 14:01:04","27-02-2018 13:59:34",
"1705","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","4","6927.966350592207","908","3","0.44","2","1","1","2","0","0","975","3","0.46","2","1","6","2","3","5115.196268242566","852","3","0.48","2","0","4","1","2","3028.5115783081273","1054","3","0.52","1","0","7","2","4","5976.022780506464","941","3","0.54","1","1","3","1","1","1910.8023588251162","1109","3","0.56","1","0","2","2","1","984.3115159446243","918","3","0.68","1","1","5","1","2","4096.4366591045255","1008","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.44","500.62","500.14","0.13","1051","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","27-02-2018 14:34:01","27-02-2018 14:32:47",
"1710","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","1499.939999950584","1061","3","0.44","2","1","8","2","6","9066.303999978118","893","3","0.46","2","1","1","2","0","0","1500","3","0.48","2","1","7","2","5","7833.019999961834","1232","3","0.52","1","0","5","2","4","3949.841999972705","1813","3","0.54","1","1","3","1","2","2566.5639999788254","775","3","0.56","1","1","6","1","4","5766.435999947134","2061","3","0.68","1","1","4","1","3","3349.865999945905","595","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1052","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","68.114.116.246","68.114.116.246","28-02-2018 08:39:27","28-02-2018 08:38:27",
"1712","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","4016.5060000435915","709","3","0.44","2","1","7","2","5","4733.144000027096","719","3","0.46","2","0","2","1","1","933.2960000028834","838","3","0.48","2","1","3","2","1","1783.2620000117458","963","3","0.52","1","1","1","1","0","0","925","3","0.54","1","0","8","2","6","5466.44800005015","609","3","0.56","1","1","4","1","2","2749.8900000355206","635","3","0.68","1","1","5","1","3","3399.86400003545","606","1","0","0","0","0","0","0","0","0","0","0","61","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1053","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","98.65.175.52","98.65.175.52","28-02-2018 08:42:31","28-02-2018 08:40:26",
"1713","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","1","2487.8529999841703","610","3","0.44","2","0","6","1","2","3105.6419999949867","686","3","0.46","2","0","2","1","1","634.4859999953769","571","3","0.48","2","0","3","1","1","1218.8809999934165","638","3","0.52","1","0","4","2","1","1870.0639999879058","612","3","0.54","1","1","8","1","3","4391.310999984853","716","3","0.56","1","1","1","1","0","0","629","3","0.68","1","1","7","1","2","3806.9159999868134","562","1","0","0","0","0","0","0","0","0","0","0","44","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","500.91","500.91","500.91","0","1054","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","71.197.84.104","71.197.84.104","28-02-2018 08:43:49","28-02-2018 08:42:32",
"1716","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","583.3100000018021","534","3","0.44","2","1","1","2","0","0","584","3","0.46","2","1","5","2","4","2349.906000010378","515","3","0.48","2","1","4","2","3","1749.9300000054063","596","3","0.52","1","0","6","2","5","2866.552000014053","579","3","0.54","1","1","7","1","5","3449.8620000158553","899","3","0.56","1","1","3","1","2","1116.622000001371","631","3","0.68","1","1","8","1","6","4349.826000019675","507","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","524.98","549.98","516.65","14.43","1055","Study 4b","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","184.220.69.232","184.220.69.232","28-02-2018 08:47:27","28-02-2018 08:46:30",
"1729","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","5","1","1","4933.148000010988","958","3","0.44","2","1","6","2","1","5899.853000009898","628","3","0.46","2","1","1","2","0","0","2137","3","0.48","2","1","8","2","3","7483.225000003586","770","3","0.52","1","0","3","2","1","3049.918999997317","1089","3","0.54","1","0","2","2","1","2150.018000000273","897","3","0.56","1","0","4","2","1","4133.130000001984","799","3","0.68","1","1","7","1","2","6533.209000001079","937","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","516.42","516.64","515.46","0.37","1056","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","162.198.201.8","162.198.201.8","28-02-2018 09:27:26","28-02-2018 09:25:59",
"1735","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","619","3","0.44","2","1","6","2","4","3033.337999997457","933","3","0.46","2","1","5","2","3","2416.6599999989558","607","3","0.48","2","1","4","2","2","1850.0050000002375","559","3","0.52","1","0","2","2","1","633.3290000002307","657","3","0.54","1","1","7","1","5","3966.6589999978896","439","3","0.56","1","1","3","1","1","1300.0080000019807","542","3","0.68","1","1","8","1","6","4416.691999998875","476","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","500.05","500.3","500","0.09","1057","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","172.221.187.108","172.221.187.108","28-02-2018 09:47:27","28-02-2018 09:45:54",
"1740","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","6","1","3","6616.441999911331","514","3","0.44","2","1","8","2","3","7366.450999921653","64","3","0.46","2","1","2","2","0","1033.3059999975376","546","3","0.48","2","1","4","2","1","3916.5509999729693","2560","3","0.52","1","1","5","1","2","6483.076999953482","119","3","0.54","1","0","3","2","1","1583.3149999962188","2332","3","0.56","1","0","7","2","3","7133.094999939203","219","3","0.68","1","0","1","2","0","0","1021","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","2","usa","1","0","0","male","mturk","1","1","504.17","516.64","500.01","7.19","1059","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","","205.209.65.19","205.209.65.19","28-02-2018 10:13:34","28-02-2018 10:12:30",
"1742","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","5066.463999974076","573","3","0.44","2","1","7","2","5","4416.4899999741465","649","3","0.46","2","1","4","2","3","2433.236000011675","616","3","0.48","2","1","3","2","2","1666.5999999968335","758","3","0.52","1","0","5","2","4","3049.877999990713","679","3","0.54","1","1","1","1","0","0","984","3","0.56","1","1","6","1","4","3733.183999953326","679","3","0.68","1","1","2","1","1","983.2939999760129","684","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1060","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","98.226.163.229","98.226.163.229","28-02-2018 10:28:07","28-02-2018 10:26:11",
"1747","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","2","3449.8619999503717","919","3","0.44","2","1","1","2","0","0","1526","3","0.46","2","0","3","1","1","2316.573999938555","722","3","0.48","2","1","6","2","3","4383.157999953255","1074","3","0.52","1","0","8","2","5","6149.754000012763","925","3","0.54","1","0","2","2","1","1533.272000029683","773","3","0.56","1","1","4","1","1","3049.877999932505","389","3","0.68","1","1","7","1","4","5466.4479999337345","680","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1062","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","97.126.129.205","97.126.129.205","28-02-2018 10:44:59","28-02-2018 10:43:53",
"1748","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","4369.772000005469","621","3","0.44","2","1","7","2","4","3736.088000005111","632","3","0.46","2","1","3","2","2","1434.0920001268387","493","3","0.48","2","1","2","2","1","934.0510000474751","499","3","0.52","1","0","5","2","3","2485.0040001329035","536","3","0.54","1","1","6","1","3","3018.6080001294613","719","3","0.56","1","0","4","2","3","1934.4490002840757","551","3","0.68","1","1","1","1","0","0","930","1","0","0","0","0","0","0","0","0","0","0","49","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","502.27","516.61","500.04","5.42","1063","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","","96.59.131.136","96.59.131.136","28-02-2018 10:46:23","28-02-2018 10:44:13",
"1759","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","4183.249000227079","697","3","0.44","2","1","3","2","1","2483.2669999450445","960","3","0.46","2","0","2","1","1","1166.6409999597818","1307","3","0.48","2","0","8","1","6","6449.936000164598","940","3","0.52","1","1","1","1","0","0","1154","3","0.54","1","1","6","1","4","4883.247000165284","851","3","0.56","1","1","4","1","2","3449.8990001156926","734","3","0.68","1","1","7","1","5","5733.266000170261","706","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","502.19","516.66","500.02","5.47","1065","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","172.72.35.35","172.72.35.35","28-02-2018 11:55:48","28-02-2018 11:54:37",
"1764","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","1116.9119999976829","576","3","0.44","2","1","2","2","1","583.5010000737384","534","3","0.46","2","1","7","2","4","3467.6920000929385","838","3","0.48","2","0","6","1","4","2900.681000086479","558","3","0.52","1","1","8","1","5","4317.9719999898225","652","3","0.54","1","0","5","2","4","2333.9440000709146","566","3","0.56","1","1","4","1","3","1700.3800000529736","624","3","0.68","1","1","1","1","0","0","591","1","0","0","0","0","0","0","0","0","0","0","55","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","500.17","500.27","500.1","0.05","1068","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","24.209.229.22","24.209.229.22","01-03-2018 11:08:49","01-03-2018 11:06:57",
"1765","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","781","3","0.44","2","1","5","2","4","2799.1879996843636","527","3","0.46","2","1","6","2","5","3332.4509996455163","592","3","0.48","2","1","7","2","6","3932.3289995081723","474","3","0.52","1","1","4","1","3","2299.3659996427596","488","3","0.54","1","1","3","1","2","1399.6109997387975","896","3","0.56","1","0","8","2","7","4415.538999484852","668","3","0.68","1","1","2","1","1","783.090999815613","612","1","0","0","0","0","0","0","0","0","0","0","58","[1,2,3,4]","2","United States","1","0","0","female","mturk","1","1","516.25","516.55","514.65","0.61","1069","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","104.36.91.21","104.36.91.21","01-03-2018 11:10:06","01-03-2018 11:08:08",
"1766","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","4599.1549329876725","2316","3","0.44","2","1","7","2","5","9165.165164765378","1815","3","0.46","2","1","2","2","0","2433.0103294484725","1213","3","0.48","2","0","1","1","0","0","2422","3","0.52","1","1","8","1","6","10981.558653316315","1006","3","0.54","1","1","3","1","1","3649.4033322161704","946","3","0.56","1","1","6","1","4","7915.428467001708","1235","3","0.68","1","1","5","1","3","6915.4808287822525","1001","1","0","0","0","0","0","","","","","","39","[1,2,3,4]","1","usa","0","","0","female","mturk","1","1","","","","","1070","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","","68.44.126.128","68.44.126.128","01-03-2018 11:11:35","01-03-2018 11:08:55",
"1768","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","2118.658999912441","667","3","0.44","2","0","6","1","4","3403.2219998771325","643","3","0.46","2","0","2","1","1","683.9679999975488","873","3","0.48","2","0","8","1","5","4587.660999852233","774","3","0.52","1","1","5","1","3","2785.973999882117","614","3","0.54","1","1","1","1","0","0","671","3","0.56","1","1","3","1","1","1568.131999927573","547","3","0.68","1","1","7","1","4","4053.8259998429567","526","1","0","0","0","0","0","0","0","0","0","0","62","[1,2,3,4]","2","United States of America","1","0","0","female","mturk","1","1","500.43","500.46","500.23","0.07","1071","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","104.136.13.119","104.136.13.119","01-03-2018 11:10:32","01-03-2018 11:09:09",
"1784","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","3050.051000001986","616","3","0.44","2","1","5","2","3","2483.402000001661","560","3","0.46","2","0","2","1","1","799.8440000010305","607","3","0.48","2","0","7","1","5","3666.6350000014063","558","3","0.52","1","1","1","1","0","0","785","3","0.54","1","1","4","1","2","1933.4479999997711","535","3","0.56","1","1","3","1","1","1416.4880000025732","509","3","0.68","1","1","8","1","5","4233.256999999867","567","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","506.32","516.65","500.02","7.93","1072","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","","69.137.83.133","69.137.83.133","01-03-2018 11:43:31","01-03-2018 11:42:19",
"1789","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","1","4172.080995313401","1150","3","0.44","2","1","5","2","2","5326.643242875187","972","3","0.46","2","1","6","2","3","6311.0710875931545","1011","3","0.48","2","0","1","1","0","0","2464","3","0.52","1","1","7","1","4","7328.933798614045","857","3","0.54","1","1","8","1","5","8196.88346483525","1794","3","0.56","1","0","3","2","1","3337.250871378492","819","3","0.68","1","1","2","1","0","2469.110666455861","857","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Australia","1","0","0","female","firstyear","1","1","500.45","500.66","500.13","0.19","1073","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","02-03-2018 14:05:11","02-03-2018 14:03:25",
"1790","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","1","1","0","0","920","3","0.44","2","1","4","2","2","3095.208481887159","1242","3","0.46","2","1","7","2","5","5583.812114977736","973","3","0.48","2","1","2","2","0","934.1879317802013","1330","3","0.52","1","0","8","2","6","6567.969069634251","843","3","0.54","1","1","3","1","1","2270.857248062479","816","3","0.56","1","1","6","1","4","4962.24239307049","618","3","0.68","1","1","5","1","3","4345.815750406218","603","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.45","516.58","500.06","5.35","1074","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","02-03-2018 14:05:52","02-03-2018 14:04:23",
"1799","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","3492.1006804160424","700","3","0.44","2","0","5","1","3","4196.653474102073","1372","3","0.46","2","1","1","2","0","0","1683","3","0.48","2","1","6","2","3","5582.3908924838615","880","3","0.52","1","0","2","2","1","1687.8935157517262","922","3","0.54","1","0","8","2","5","7171.043845234657","747","3","0.56","1","1","3","1","1","2623.062430356207","865","3","0.68","1","1","7","1","4","6468.76465752568","698","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","2","Vietnam","1","0","0","female","community","1","1","500.45","500.64","500.23","0.14","1075","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","02-03-2018 14:30:10","02-03-2018 14:28:33",
"1801","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","0","4954.499865570964","1156","3","0.44","2","0","2","1","0","3002.600324967556","1206","3","0.46","2","1","8","2","4","8879.04397582615","897","3","0.48","2","1","6","2","2","6825.403871555987","1082","3","0.52","1","0","3","2","0","4220.599787251442","723","3","0.54","1","1","7","1","3","7911.664640490024","962","3","0.56","1","-1","1","-1","0","0","-1","3","0.68","1","1","5","1","1","6122.311711690651","698","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","1","Malaysia","1","0","0","male","community","1","1","502.56","516.34","500.17","5.21","1076","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.240","10.16.96.240","02-03-2018 14:37:09","02-03-2018 14:35:02",
"1807","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","1793.8091214957385","723","3","0.44","2","1","7","2","5","4209.748871451389","519","3","0.46","2","0","1","1","0","0","953","3","0.48","2","1","6","2","4","3754.067728404887","451","3","0.52","1","0","8","2","6","4732.6309304874885","512","3","0.54","1","1","2","1","0","959.266460210536","824","3","0.56","1","1","4","1","2","2527.9854044846142","643","3","0.68","1","1","5","1","3","3179.0075201505096","567","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","500.48","500.79","500.15","0.18","1079","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.79","10.16.97.79","02-03-2018 14:49:32","02-03-2018 14:48:04",
"1810","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","6","5724.928211851155","643","3","0.44","2","0","2","1","1","750.6956714361804","1044","3","0.46","2","1","7","2","5","5040.754276750107","674","3","0.48","2","1","5","2","3","3537.710330655078","964","3","0.52","1","1","3","1","1","1801.5663347043228","607","3","0.54","1","1","1","1","0","0","741","3","0.56","1","1","4","1","2","2419.699556441883","1108","3","0.68","1","1","6","1","4","4506.654248519968","522","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","500.46","500.56","500.28","0.09","1080","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.96.205","10.16.96.205","02-03-2018 14:52:01","02-03-2018 14:50:37",
"1819","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","0","4857.724284069831","1642","3","0.44","2","0","1","1","0","0","1848","3","0.46","2","1","5","2","1","6509.356414622744","1541","3","0.48","2","0","2","1","0","1853.453820812385","2090","3","0.52","1","0","3","2","0","3955.8005737786734","898","3","0.54","1","0","6","2","2","8061.333589722839","1075","3","0.56","1","1","8","1","3","10147.330836263267","986","3","0.68","1","1","7","1","2","9145.86205173361","997","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","500.48","500.61","500.22","0.11","1081","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","","10.16.97.54","10.16.97.54","02-03-2018 15:32:01","02-03-2018 15:29:58",
